global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1657.3180932627085	n/a	2746703.26225594	n/a	2169.49186338619	n/a	4706694.945298882	n/a	1963.1814235118848	n/a	3854081.30162215	n/a	1970.6005449944425	1581.5875944027814	n/a	n/a	n/a	n/a	-0.1243653143	-0.0252236446	0.1079871176	-0.07262462160000001	-0.0395348831	0.10352002619999999	-0.1694395232	0.0048409662	-0.06117246110000001	0.0405771495	-0.0255369664	0.1278435256	0.1956612584	-0.0651692285	0.0225052008	-0.026342253399999998	0.0076996007999999986	-0.0117139232	0.0639997787	-0.0739297619	0.053937315300000004	-0.0898574585	0.1765212089	-0.1945691373	0.0014138147	-0.0651336546	0.0619453195	-0.21671318609999998	0.07935335219999999	-0.0189355892	0.1700803373	-0.0742294746	0.0729131865	-0.002591265	0.0157132382	-0.122534449	0.041204574199999996	-0.024236970099999998	0.0565648336	-0.0031885162	0.0429644971	-0.0500404297	0.1297462258	-0.0658529629	-0.047408804699999994	0.0742759443	-0.1167725719	-0.0261045089	-0.0422376238	0.0956799157	-0.07463724070000001	-0.0802068834	-0.022464068900000002	0.0523227541	0.1286413653	-0.0227077431	-0.1269549564	0.0270974001	0.024633856099999997	0.08839450119999999	-0.23369677960000002	0.0682798949	-0.0958197854	0.042791768499999994	-0.20137611809999997	0.11491344640000001	0.0043323232	-0.08442387050000001	0.1306931167	-0.0525021313	0.055280637599999995	-0.066498339	0.0954032237	-0.0301534245	0.11188230210000001	-0.0102562497	0.014114781100000001	-0.0566078209	0.0236667079	-0.0759918466	0.1353313013	0.0187269423	-0.0906100809	0.1012876489	-0.0607590643	-0.0351461592	0.042267931200000004	0.0230610958	0.13931212869999998	-0.0356671083	-0.0753954107	0.0558985847	0.0755973346	0.0965026061	-0.050306362400000006	-0.0267618327	0.1285540361	0.1285215385	0.1284673818	-2.42711e-05	n/a	5.890862952100001e-10	n/a	0.015543799999999997	n/a	n/a	0.00024160971843999995	-0.014468	n/a	n/a	0.00020932302400000001	0.0	n/a	n/a	0.0	0.00027096900000000003	n/a	7.342419896100001e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0
1658.5608011177555	1.2427078550470014	2750823.931004371	1.544322812995519	2171.9270732553923	2.435209869202481	4717267.211539734	5.930247107061166	1964.5666663802328	1.3852428683483138	3859522.186652342	1.9188978043098643	1971.5896710274567	1571.8422520988504	1.104577	13.738473999999998	0.05242733455	0.0270728	-0.09453513849999999	-0.1282964394	0.1073122503	-0.0550728645	-0.0349943363	-0.0117348933	-0.0206359331	0.0861100432	-0.1314585641	-0.09494734980000001	-0.047449720199999997	-0.0344399268	-0.0162706138	-0.0624018411	0.2046809295	0.1707841569	-0.1306457473	-0.0714722955	-0.0484027548	0.0291417035	-0.1023949355	0.0800581151	0.0992491657	-0.0820269451	0.0152197734	-0.0292927618	0.1467201823	-0.062331600599999995	0.0362444122	-0.0185647626	0.1166222573	0.0337991171	0.0722315492	-0.0060432522	0.006547405	0.0201292009	0.015057929	-0.034955158	0.1250371411	-0.023774342400000002	0.15016518939999998	0.0376607561	-0.0660631267	0.024192122000000003	-0.160878069	0.0545271207	-0.0087440481	0.038727392400000005	0.0081641988	0.0431192153	-0.0672380733	-0.09108773	-0.0366950749	0.011190655400000001	-0.0589712738	-0.014812895900000001	0.1686211563	0.0460689695	-0.0300429793	0.060830366799999994	-0.116116883	0.022572354500000003	-0.0417019499	0.141122362	-0.0463670516	0.10399113759999999	0.050405606799999995	-0.1243057391	0.0673067054	-0.0179997532	0.06821287059999999	0.0061487331000000004	0.0400759176	0.0310201846	0.0752427292	0.1034006593	-0.0068002001	-0.15460946820000002	-0.0096907117	-0.0687945081	-0.035926616200000004	-0.05213630019999999	-0.0009084282	0.0049334987	0.074715542	0.0079138912	-0.042899825499999995	-0.0914686826	0.1306807171	-0.0896870793	0.0796953465	-0.022602119700000003	-0.1000806616	-0.034291881600000004	0.112939785	0.05015665019999999	0.1284673818	0.1281750671	0.1276883686	-2.79606e-05	-3.689499999999996e-06	7.817951523599999e-10	1.3612410249999965e-11	3.23495e-06	-0.015540565049999996	0.00024150916207328144	1.04649015025e-11	-0.00368712	0.01078088	0.0001162273735744	1.35948538944e-05	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0004551	0.000184131	2.0711601000000002e-07	3.3904225160999985e-08	-0.000337913	-0.000337913	1.14185195569e-07	1.14185195569e-07	0.0	0.0	0.0	0.0	0.0
1656.703236499835	-1.857564617920616	2744665.6138290283	3.450546309750564	2171.8908507348706	-0.0362225205217328	4717109.86750584	0.001312070992947354	1965.1799176297918	0.6132512495587434	3861932.1086554364	0.37607709508536025	1971.9684538783224	1491.5823509324066	1.631022	20.286282	0.04633665414000001	0.0283361	0.143894179	-0.0181933627	-0.1134507208	0.0341495913	0.0877776792	-0.10423042369999999	-0.2203124534	0.0728972442	-0.1297319224	-0.12181734400000001	-0.0952679858	-0.0291802981	0.0053576225	-0.2412703695	0.125036937	-0.1288024902	0.14880493150000002	-0.0109071867	-0.0715711589	0.1362342628	-0.0441169101	0.086369606	0.057675606799999994	0.021098167400000003	-0.1328843712	-0.0056804565	0.19088784890000002	-0.0900943142	0.0583196451	-0.0825648001	0.0294878676	-0.042914343	0.20388271309999997	-0.0823447658	0.0176478462	0.0656024174	-0.0167164545	0.0455468667	0.0767218374	0.0595142524	0.0230112805	-0.029790506600000002	-0.051358664299999995	-0.054111769299999994	0.0672549333	0.069743184	0.006004737	0.1435143899	0.0838673789	0.055806754400000005	0.0205046862	0.032445465	0.1274503601	0.0889560903	0.048871612599999996	-0.1937894728	-0.0050775015000000005	-0.06892622	-0.038618806	0.0866402792	0.0637629623	0.1258859726	-0.0162006921	0.1736044007	-0.09530346099999999	0.13159453869999999	0.08577517220000001	-0.0399134077	-0.0068777537	-0.0972621282	0.1543492251	-0.0191820969	-0.0669337608	0.0431215258	-0.0013718749	-0.0141785156	0.047586398200000005	-0.0635232734	0.0306397831	0.0135961521	-0.029843691000000002	-0.042522540899999996	-0.0970704106	-0.022273748399999998	0.049269270999999996	-0.1496601692	0.1511248796	-0.0056840587	-0.12094982130000001	-0.027690887799999998	-0.0850574959	0.1675376213	0.0773717401	0.0182676606	0.0697401488	0.0343070905	0.1282941315	0.1274830585	0.1261350661	0.011125200000000002	0.011153160600000002	0.00012377007504000005	0.00012439299136939242	-1.49859e-06	-4.733540000000001e-06	2.24064009316e-11	2.2457719881000004e-12	0.00237879	0.00606591	3.67952641281e-05	5.6586418641e-06	-0.000462271	-0.000462271	2.1369447744100002e-07	2.1369447744100002e-07	0.000443892	-1.120800000000002e-05	1.9704010766400002e-07	1.2561926400000043e-10	-0.000229135	0.00010877800000000002	5.2502848225e-08	1.1832653284000004e-08	1.0	0.0	0.0	0.0	0.0
1661.227219183911	4.523982684076144	2759675.87375751	20.4664193258208	2172.097117865616	0.20626713074534564	4718005.8894401165	0.042546129225917516	1968.6691974073408	3.489279777548973	3875658.4088204633	12.175073366012207	1975.4518480976956	1504.3211624628389	1.0934620000000002	13.600232	0.04981853859000001	0.0247762	0.0766221317	0.0736205949	-0.0861971686	0.0824579804	-0.0994669969	0.005012631	-0.03196208	-0.018814673400000002	-0.0080659208	0.0129762995	0.0603800131	0.06855452940000001	-0.08785292759999999	0.0939185983	-0.022439361	0.1088043059	0.1166651728	0.0759081235	0.1425332917	0.034496574599999996	-0.0320867572	0.1022770251	-0.0762898176	0.0043839346	-0.11029879470000001	-0.0694674207	0.066214238	0.0215699938	-0.0195192984	0.08128269240000001	-0.0118284922	-0.051588674	0.1398966921	-0.0411064986	0.0647916873	0.1931247164	-0.09585567	0.0572902807	-0.1195375525	-0.1254752684	0.0326120072	-0.045430850700000004	0.0846621432	0.0081745847	0.0866303105	0.0499262702	0.0013022177999999999	0.051917116	0.038141084900000004	0.0366701727	0.18396073629999998	-0.0896483963	-0.0119197482	-0.0298687148	0.0374043316	-0.0036678453999999996	-0.1446311159	0.1877862882	-0.0629042042	-0.0397832191	0.086198303	0.1052561441	-0.09030468859999999	0.0778736554	0.011877186299999998	0.0045029386999999995	-0.047298000800000004	-0.017500413700000002	-0.0388757784	-0.1441202838	0.12323720210000001	0.0803051081	-0.05584799360000002	0.0194438945	-0.2221788763	-0.013255578999999998	-0.0959642949	0.055547248099999995	0.048952558300000004	0.0227072127	-0.0033304090000000003	0.0988704483	-0.07535938980000001	0.0128273304	0.0979291417	-0.0467510391	0.058609480599999986	0.17772009219999998	0.0375418594	-0.05971453230000001	-0.0562942756	0.038987103599999996	0.0445463482	0.10479583630000001	-0.0743994679	0.1104569771	0.1280344021	0.126447378	0.1238168934	0.0028485	-0.008276700000000001	8.11395225e-06	6.850376289000002e-05	0.00248184	0.00248333859	6.1669705525831884e-06	6.159529785599998e-06	0.00652311	0.00414432	1.71753882624e-05	4.2550964072100015e-05	-6.12944e-05	0.00040097660000000003	1.6078223374755998e-07	3.75700347136e-09	0.00037572	-6.817199999999997e-05	1.411655184e-07	4.647421583999996e-09	0.0	0.000229135	0.0	5.2502848225e-08	0.0	0.0	0.0	0.0	0.0
1660.9785967120554	-0.2486224718556969	2758849.898735549	0.06181313351163676	2170.2336704210293	-1.8634474445866545	4709914.184229133	3.4724363787365324	1968.200396885441	-0.468800521899766	3873812.802300008	0.21977392933349293	1975.1717209837	1524.5040255542106	1.003036	12.475529	0.017860792046200002	0.00901652	-0.0044048281	0.1064108163	-0.09991059699999999	0.0761881794	-0.08603972609999999	0.10888138800000001	-0.047657601200000003	-0.0279038263	-0.0005589729	-0.0572649146	0.1218929641	0.1044138483	0.032424652799999995	-0.1486512555	0.1241492353	0.0391027191	0.118614705	0.0579061864	0.1073997968	-0.037785498	-0.0715241953	-0.0790793855	-0.0582776225	-0.0241768968	-0.0780097558	-0.1544533098	0.0232636158	0.07305190269999999	-0.020190426100000002	0.1240234777	-0.1405669597	-0.0753165679	0.0495833027	-0.028085096	-0.02448902	0.020181462600000002	-0.0528803417	-0.1196871907	-0.0936558432	-0.1009023623	-0.0367696164	-0.059664599699999994	0.1317259334	0.20762190960000002	-0.0641599962	0.0877051535	0.10561165550000001	0.0236561575	-0.0858900757	-0.033564564	-0.0158724703	-0.0636275663	0.0473043821	0.0099296548	-0.09112695289999999	0.276506015	0.066394765	0.10548517869999999	-0.04599906980000002	-0.047440019900000005	0.0308931237	0.0830987874	-0.1522163919	0.0539198929	0.0815639634	-0.055805929500000004	-0.1207304384	0.0945513328	-0.0756787411	-0.0486226113	0.0476449813	0.0362490056	-0.0437489679	0.057627456500000014	0.0001142124	-0.0686821838	-0.1680054496	0.0810305778	0.0396149161	-0.2013687744	-0.0135730881	0.1546381015	-0.0460909167	-0.0682235746	0.0795878907	-0.06861079070000001	-0.10084584140000001	-0.0200982106	0.0755651286	-0.0849076786	0.2351106623	-0.11682054380000001	-0.0431412101	0.0210202425	-0.1279103525	0.0861345347	0.1276883686	0.12507081779999998	0.1207479075	0.00718093	0.00433243	5.15657556649e-05	1.87699497049e-05	3.0853799999999995e-08	-0.0024818091462	6.159376638161973e-06	9.519569744399996e-16	-3.38779e-05	-0.0065569879	4.299409032074641e-05	1.1477121084099995e-09	-4.59451e-05	1.5349300000000002e-05	2.3560101049e-10	2.1109522140099997e-09	0.000301278	-7.444200000000003e-05	9.0768433284e-08	5.541611364000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1661.2494270566272	0.27083034457177746	2759749.6588959717	0.07334907554086771	2171.2504164484344	1.0167460274051336	4714328.370927501	1.0337724842441207	1968.7615034780167	0.5611065925756975	3876021.8575770212	0.3148406082319098	1975.61348367816	1554.435695527652	0.997651	12.408559	0.0251149135538	0.0257275	-0.0733449734	0.0786446219	0.0946893085	-0.10427396789999999	-0.0447187658	-0.0438610373	-0.0649871494	-0.0798676575	0.087067127	0.033515202	-0.0760135605	-0.0183393528	0.0309508963	0.0639689547	0.0721902509	-0.0164274436	0.1058956756	0.0316223494	-0.1592072754	0.046413979	0.1330586174	0.0838115826	-0.08399437119999999	-0.0676028141	-0.0673051018	-0.1074456577	0.0192984236	-0.0251231309	0.0179399384	0.09738589630000001	0.047412372599999995	-0.0546140996	-0.01569419	0.10292646150000001	0.0852819344	-0.0457163238	0.0114477923	-0.13660799939999999	0.0850040724	-0.0119455374	-0.1070941789	-0.0944031566	0.012154143999999999	-0.0350925047	-0.021886214700000003	0.060632822300000014	-0.1202440224	0.0385669152	0.0069606501	0.1050700693	0.0604613582	-0.0947981767	-0.0788158315	0.035597247	0.0941008493	-0.015251329199999997	-0.039990776400000004	0.020273290700000002	-0.0432776054	-0.0803157145	0.0016826257000000001	0.0832532526	-0.1364462076	0.026599698199999997	-0.0041304592	-0.019241787	-0.10391913230000001	-0.017634317099999998	0.1071585706	0.0078811102	0.0113307876	0.0883891228	-0.000903388	-0.0279552989	0.1622810206	0.0194789232	0.013990863999999999	0.0918097789	0.116527694	-0.0149939976	0.0356256432	-0.0426836411	-0.0838907156	0.1096968249	0.02596907	-0.0163657533	0.0209564058	0.06685588740000001	0.1363884142	-0.0198620469	-0.0196782586	-0.008001663000000001	0.034231811800000005	0.0186249568	0.051209054000000004	0.0576539913	0.1272562643	0.12335708880000001	0.1169467186	0.00718093	0.0	5.15657556649e-05	0.0	-4.70301e-05	-4.70609538e-05	2.2147333725657345e-09	2.21183030601e-09	-4.81355e-05	-1.4257600000000006e-05	2.032791577600001e-10	2.3170263602499998e-09	-0.000547017	-0.0005010719	2.5107304896961e-07	2.99227598289e-07	0.000301278	0.0	9.0768433284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1664.4743872201886	3.2249601635617187	2770474.985712024	10.400368056560024	2169.7343530374565	-1.5160634109779494	4707747.16275087	2.2984482661060945	1967.6834628340198	-1.078040643996701	3871778.20991048	1.162171630108822	1974.4821297506217	1533.7120633888867	1.256892	15.63294	0.0480959654	0.0270202	-0.01818557	-0.0778187642	0.0377366581	-0.059301777699999995	0.09238485369999999	0.09983565679999999	-0.1625791641	-0.10195828130000001	-0.0863713125	-0.043268934	-0.19934303739999998	-0.021008272400000003	0.0388297927	0.0936156311	-0.036836568199999996	-0.0498983148	-0.010889258	-0.038473608900000004	-0.0666238327	-0.1009141293	0.0515811701	-0.0272341277	-0.0299245087	0.0753815306	-0.0192299666	0.1921286609	0.166325196	-0.0172894894	-0.09385108519999999	-0.061039779100000004	0.09811643839999999	0.0811776704	0.024218952999999998	0.168866183	0.027828867599999998	0.08517695189999999	-0.007254949799999999	-0.0877425983	0.0146772332	-0.0762205379	-0.1004772289	-0.0172770347	0.041642896400000004	-0.0696347264	0.10841142320000001	-0.036157545	-0.0783671347	-0.0261939198	-0.032204491099999996	-0.1859530079	-0.027915743	-0.09235042689999999	0.10342664619999999	0.060565687800000004	-0.13331030900000002	0.0647549082	0.0463246037	0.0882887925	-0.0117740722	0.006814873199999999	0.09329853099999999	0.008166248499999999	0.1668818548	0.1751614398	-0.0348466636	-0.010814766200000001	0.0963492887	-0.09280360789999999	0.1130804518	0.10790807449999999	0.043210077300000004	0.0738631928	-0.0263360708	-0.0310688154	-0.023010981099999998	0.0710171044	-0.0367408419	0.17947727239999994	0.046005732300000005	0.1480249308	0.074855597	0.0219867256	-0.0452489925	0.1253104183	0.008002456600000001	0.0358884206	-0.1470435309	-0.1009846108	-0.0891357783	-0.1056649508	0.16207649699999999	-0.006794047199999999	0.026300171400000003	0.0285379595	0.0386334627	0.0262220498	0.1267383804	0.1213108108	0.1124363766	0.00718249	1.559999999999409e-06	5.15881626001e-05	2.4335999999981563e-12	-0.0116164	-0.0115693699	0.00013385031988302605	0.00013494074896	0.0219381	0.0219862355	0.00048339455146146016	0.00048128023161	-0.00032534	0.000221677	4.9140692329e-08	1.058461156e-07	0.00023217900000000006	-6.909899999999997e-05	5.390708804100001e-08	4.774671800999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1672.9195231829785	8.445135962789664	2798659.731046764	71.3203214300033	2177.878131522676	8.143778485219627	4743153.155764703	66.3211280163261	1969.9521565254568	2.2686936914371927	3880711.4989993	5.146971065566916	1977.4957438073493	1523.3147169649726	1.478042	18.383551	0.08136076	0.0357439	0.0933837937	0.030617665	-0.2354073837	0.0273081883	-0.207602471	-0.1508399685	-0.1584754655	0.114486225	0.1835189604	-0.18746957690000002	0.001483932	-0.13091106060000002	0.032257477799999996	0.0128120357	-0.027531347299999998	0.06092597	-0.0624360376	0.13327199	-0.0944175733	0.0191106623	0.011131634	0.1374576223	-0.1383894597	0.048977066900000005	-0.1758981219	0.16813559420000002	0.0896570458	-0.1179952493	-0.059838698600000004	-0.15342077640000001	-0.0799977957	0.0356377154	-0.0249113586	0.031197592599999997	0.10412766539999999	-0.10673047599999999	0.1757300005	0.0980442425	-0.2005288848	-0.0178194608	0.0039116163	-0.0825990329	-0.15294778779999998	-0.0448695021	-0.1083564219	0.0640791635	-0.086895035	0.0346374697	-0.0764330843	-0.0476150028	-0.0967454941	0.0668758799	0.0241832014	0.1229826535	0.0928220124	0.1020428632	-0.044156850899999996	-0.0075956259	-0.08451081519999999	-0.1062111963	0.16372108400000002	0.1527477781	0.1630504811	0.0740219111	-0.1502883522	-0.0048424426	0.1227306257	0.0595014545	-0.1131869732	0.006239018000000001	-0.016648946799999998	0.0752118871	0.2836854782	-0.0554789977	-0.07065070009999999	-0.1329486667	-0.0218972742	-0.030681849900000002	0.061315068	-0.006837824100000001	-0.028439017999999996	-0.161782881	-0.0625743013	0.0318324284	-0.0804398348	-0.0357904021	-0.012167476100000001	-0.1323896486	0.0374305671	0.1704604392	0.0526924712	0.0246018355	0.09209793599999999	0.0410284839	-0.138851848	-0.0006942728	0.1261350661	0.11893750039999999	0.1072442319	-0.00652622	-0.01370871	4.25915474884e-05	0.0001879287298641	-0.0339468	-0.0223304	0.00049864676416	0.00115238523024	0.0406795	0.0187414	0.00035124007396000013	0.0016548217202500002	-0.000462271	-0.00013693099999999994	1.875009876099999e-08	2.1369447744100002e-07	0.000483875	0.00025169599999999993	2.34135015625e-07	6.335087641599998e-08	-0.000142978	-0.000142978	2.0442708484e-08	2.0442708484e-08	0.0	0.0	0.0	0.0	0.0
1668.5229460445553	-4.396577138423254	2783968.821477202	19.32989053410601	2173.795048515044	-4.083083007632013	4725384.912948523	16.67156684721328	1971.1615615937744	1.20940506831721	3885477.9019048084	1.4626606192713554	1978.4630837615368	1529.6176691729058	1.106241	13.759179	0.04975097	0.0276916	0.0231201994	0.0731853488	-0.1603177542	0.2252556668	-0.0752964558	-0.0197560022	0.2509836005	0.021226564	-0.128067326	0.082249093	0.0100589942	-0.0487527757	-0.1293681951	0.0640134323	-0.0778132206	0.027401898100000002	-0.037714726000000004	0.0081355418	0.11444903220000001	0.0711621469	-0.1270777923	-0.0881839266	-0.23955971780000002	0.0339551096	-0.12688005859999998	0.09991561859999999	-0.0080359699	-0.0154458778	0.0774909753	-0.07069221070000001	-0.0913046123	0.0452667056	-0.004273627800000001	0.1332235035	0.0046463683	-0.0305354698	0.0675315819	0.086490045	-0.0734195099	0.1189554272	0.11622977109999999	0.2792817525	0.0190752142	0.0216575917	-0.0933301377	-0.08725959650000001	-0.0738157204	0.0326056379	0.056761215199999986	0.053646987400000005	-0.046386125	0.0008177933	-0.0295511361	-0.0357050905	-0.0046117429	0.0714023762	-0.038026127400000005	0.0187896387	0.0012894374	-0.19478651600000002	0.17424974210000002	0.1022219159	0.0742281363	-0.041567644300000005	-0.0525270275	0.061100063899999994	0.0402640867	0.0977219522	-0.02395485	0.1275190033	0.013142591	0.0745821195	0.0809180051	0.0414211395	-0.0587288694	-0.053338643399999996	0.1270261567	-0.0800462663	-0.2683659462	-0.0336213062	0.004824765	-0.07427291280000001	0.1104600924	0.0930464395	0.0354666933	0.0747807411	0.0621469825	-0.042054351799999994	0.0634449525	0.0120859911	0.0141348402	-0.030658773599999998	0.018099668899999997	-0.025453184	-0.0001498576	-0.0609883155	0.125446728	0.11624355550000001	0.101401769	0.007191199999999998	0.01371742	5.1713357439999986e-05	0.0001881676114564	-0.033938	8.79999999999631e-06	7.743999999993506e-11	0.001151787844	0.0190076	-0.0216719	0.0004696712496100001	0.00036128885775999994	-0.000462271	0.0	0.0	2.1369447744100002e-07	0.000339796	-0.00014407899999999995	1.15461321616e-07	2.075875824099999e-08	0.0	0.000142978	0.0	2.0442708484e-08	0.0	0.0	0.0	0.0	0.0
1664.4751268428863	-4.047819201668972	2770477.4478786425	16.384840289400028	2173.0585239311145	-0.7365245839296222	4722183.348429673	0.542468462732703	1968.3356721590333	-2.8258894347411565	3874345.318293753	7.985651097381695	1975.4727779550824	1537.6826910794348	0.96996	12.064137	0.02436978300000001	0.014308100000000002	-0.016767772099999998	0.09137808720000001	-0.07124946089999999	0.023251427	-0.08046609730000001	0.0736063454	0.1517326469	-0.0061677508999999995	0.1539553658	0.0835522651	-0.0436822655	-0.0086504697	0.099871015	0.032965372	-0.0043456406	-0.1000425542	0.1270003568	-0.0470673324	-0.0471512843	-0.053579683899999994	0.11006645570000001	-0.1282239816	-0.0878779157	-0.046464239299999995	-0.059536515199999994	0.0700045018	0.046130052000000005	-0.013314954399999999	-0.05823258730000001	0.18086309579999998	-0.015799786399999998	-0.0136198779	-0.0043649969	0.1822254602	-0.2220654232	0.0182768302	0.0882282485	0.0539190346	-0.0029738403000000003	0.114657176	-0.0463090075	0.0525138563	0.06073739440000001	0.17553010089999999	0.0900549101	0.062091705899999995	0.052850286399999995	-0.0611407412	0.0614886717	-0.1021217785	0.0174907587	-0.0659105406	-0.0078442179	-0.0914412314	-0.055440845999999995	-0.0687690829	0.0197095163	-0.0916350544	0.062617841	-0.0934979299	0.024168401800000003	0.0689322349	0.0499794154	0.058050325300000004	-0.0127249999	-0.12339960550000001	-0.1779791446	0.0074190351000000005	0.0812983245	0.1734247745	0.0371268409	-0.1172729786	0.0055081253000000005	0.159327573	-0.0208673327	-0.028287646099999997	0.1206892869	0.0699121727	-0.10273753039999999	0.0074408153000000005	-0.0793357413	0.1307869067	-0.0240791701	-0.0011996437	-0.0140024155	0.098904324	-0.1196949351	0.0010141223	-0.0505519657	-0.0935270232	-0.052927993099999994	0.0066492194	-0.0378732858	-0.0514181724	-0.0458413391	-0.006590136999999999	0.1246738301	0.1132362385	0.09494441599999999	0.000476767	-0.006714432999999999	2.27306772289e-07	4.508361051148899e-05	-0.0339352	2.800000000004188e-06	7.840000000023452e-12	0.0011515977990399998	0.0144225	-0.004585100000000001	2.102314201e-05	0.00020800850625	-0.00040432	5.795099999999999e-05	3.3583184009999984e-09	1.634746624e-07	0.000136398	-0.00020339799999999998	1.8604414404000006e-08	4.1370746404e-08	-6.6174399999999985e-24	-6.6174399999999985e-24	4.379051215359999e-47	4.379051215359999e-47	0.0	0.0	0.0	0.0	0.0
